Key,Item Type,Publication Year,Author,Title,Publication Title,DOI,Date,Date Added,Date Modified,Pages,Issue,Volume,Publisher,Extra
VLW99YBP,journalArticle,2021,"Tajalli, Payman",Ai Ethics and the Banality of Evil,Ethics and Information Technology,10.1007/s10676-021-09587-x,2021,2023-11-06 14:05:09,2023-11-06 14:05:09,447–454,3,23,,Publisher: Springer Verlag
9VRKPHNU,journalArticle,2021,"Ramirez, Erick Jose; Elliott, Miles; Milam, Per-Erik",What It?s Like to Be a \emph___: Why It?s (Often) Unethical to Use Vr as an Empathy Nudging Tool,Ethics and Information Technology,10.1007/s10676-021-09594-y,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,527–542,3,1,,Publisher: Springer Verlag
6MHBWG7S,journalArticle,2021,"Yam, Josephine; Skorburg, Joshua August",From Human Resources to Human Rights: Impact Assessments for Hiring Algorithms,Ethics and Information Technology,10.1007/s10676-021-09599-7,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,611–623,4,23,,Publisher: Springer Verlag
RM82955Y,journalArticle,2021,"Battistuzzi, Linda; Recchiuto, Carmine Tommaso; Sgorbissa, Antonio",Ethical Concerns in Rescue Robotics: A Scoping Review,Ethics and Information Technology,10.1007/s10676-021-09603-0,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,863–875,4,23,,Publisher: Springer Verlag
V373PDES,journalArticle,2021,"Mühlhoff, Rainer",Predictive Privacy: Towards an Applied Ethics of Data Analytics,Ethics and Information Technology,10.1007/s10676-021-09606-x,2021,2023-11-06 14:05:09,2023-11-06 14:05:09,675–690,4,23,,Publisher: Springer Verlag
6W3JRMBG,journalArticle,2021,"Sio, Filippo Santoni de",The European Commission Report on Ethics of Connected and Automated Vehicles and the Future of Ethics of Transportation,Ethics and Information Technology,10.1007/s10676-021-09609-8,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,713–726,4,23,,Publisher: Springer Verlag
3P3TNUDB,journalArticle,2021,"Bankins, Sarah",The Ethical Use of Artificial Intelligence in Human Resource Management: A Decision-Making Framework,Ethics and Information Technology,10.1007/s10676-021-09619-6,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,841–854,4,23,,Publisher: Springer Verlag
ZS4EPA4W,journalArticle,2022,"Babushkina, Dina; Votsis, Athanasios",Epistemo-Ethical Constraints on Ai-Human Decision Making for Diagnostic Purposes,Ethics and Information Technology,10.1007/s10676-022-09629-y,2022,2023-11-06 14:09:47,2023-11-06 14:09:47,,2,24,,Publisher: Springer Verlag
V4MHLEGI,journalArticle,2022,"Tilmes, Nicholas","Disability, Fairness, and Algorithmic Bias in Ai Recruitment",Ethics and Information Technology,10.1007/s10676-022-09633-2,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,,2,24,,Publisher: Springer Verlag
ITJJB75Z,journalArticle,2022,"Howard, David; Lacey, Justine; Douglas, David M.",Ethical Responsibility and Computational Design: Bespoke Surgical Tools as an Instructive Case Study,Ethics and Information Technology,10.1007/s10676-022-09641-2,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,,1,24,,Publisher: Springer Verlag
XG3HMADJ,journalArticle,2022,"Chomanski, Bartek",Legitimacy and Automated Decisions: The Moral Limits of Algocracy,Ethics and Information Technology,10.1007/s10676-022-09647-w,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,1–9,3,24,,Publisher: Springer Verlag
2KN45N3K,journalArticle,2022,"Poppe, Christopher; Starke, Georg",Karl Jaspers and Artificial Neural Nets: On the Relation of Explaining and Understanding Artificial Intelligence in Medicine,Ethics and Information Technology,10.1007/s10676-022-09650-1,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,1–10,3,24,,Publisher: Springer Verlag
XZK6JUMQ,journalArticle,2022,"Grondelle, Jeroen van; Timmers, Cathelijn; Gorp, Anke van; Steenbergen, Marlies van; Strikwerda, Litska",The Value Sensitive Design of a Preventive Health Check App,Ethics and Information Technology,10.1007/s10676-022-09662-x,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,1–12,3,24,,Publisher: Springer Verlag
2UJ8NLH9,journalArticle,2023,"Aizenberg, Evgeni; Dennis, Matthew J.",Correction To: The Ethics of Ai in Human Resources,Ethics and Information Technology,10.1007/s10676-022-09671-w,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,1–1,1,25,,Publisher: Springer Verlag
AIDGUT46,journalArticle,2023,"Zhu, Qin; Bode, Ingvild; Clancy, Rockwell","The Need for and Nature of a Normative, Cultural Psychology of Weaponized Ai (Artificial Intelligence)",Ethics and Information Technology,10.1007/s10676-023-09680-3,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,1–6,1,25,,Publisher: Springer Verlag
3Z5ZNBX6,journalArticle,2023,"Belle, Vaishak",Knowledge Representation and Acquisition for Ethical Ai: Challenges and Opportunities,Ethics and Information Technology,10.1007/s10676-023-09692-z,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,1–12,1,25,,Publisher: Springer Verlag
DIKBEZYM,journalArticle,2023,"Casiraghi, Simone",Anything New Under the Sun? Insights From a History of Institutionalized Ai Ethics,Ethics and Information Technology,10.1007/s10676-023-09702-0,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,1–14,2,25,,Publisher: Springer Verlag
LCPEVZAF,journalArticle,2023,"Conti, Ludovico Giacomo; Seele, Peter",The Contested Role of Ai Ethics Boards in Smart Societies: A Step Towards Improvement Based on Board Composition by Sortition,Ethics and Information Technology,10.1007/s10676-023-09724-8,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,1–15,4,25,,Publisher: Springer Verlag
EVT6FY58,journalArticle,2023,"Albertsen, Andreas",Solveig Lena Hansen and Silke Schicktanz (Eds): Ethical Challenges of Organ Transplantation: Current Debates and International Perspectives,Ethical Theory and Moral Practice,10.1007/s10677-023-10366-4,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,161–163,1,26,,Publisher: Springer Verlag
RDQ3WN4Y,journalArticle,2021,"Correia, Mónica; Rêgo, Guilhermina; Nunes, Rui",Gender Transition: Is There a Right to Be Forgotten?,Health Care Analysis,10.1007/s10728-021-00433-1,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,283–300,4,29,,Publisher: Springer Us
ADP2PFZX,journalArticle,2021,"Meredyth, Nicole A.; Fins, Joseph J.; Melo-Martin, Inmaculada de",Ethics Consultation in Surgical Specialties,HEC Forum,10.1007/s10730-021-09447-7,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,89–102,1,34,,Publisher: Springer Verlag
DQ7UTRIM,journalArticle,2022,"Frolic, Andrea; Miller, Paul","Implementation of Medical Assistance in Dying as Organizational Ethics Challenge: A Method of Engagement for Building Trust, Keeping Peace and Transforming Practice",HEC Forum,10.1007/s10730-022-09485-9,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,371–390,4,34,,Publisher: Springer Verlag
8ITMRWV4,journalArticle,2022,"Frolic, Andrea; Oliphant, Allyson",Introducing Medical Assistance in Dying in Canada: Lessons on Pragmatic Ethics and the Implementation of a Morally Contested Practice,HEC Forum,10.1007/s10730-022-09495-7,2022,2023-11-06 14:09:51,2023-11-06 14:09:51,307–319,4,34,,Publisher: Springer Verlag
YW72GRZ9,journalArticle,2022,"Woodcock, Scott",Virtue Ethics Must Be Self-Effacing to Be Normatively Significant,Journal of Value Inquiry,10.1007/s10790-020-09784-9,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,451–468,3,56,,Publisher: Springer Verlag
MA3WHHRL,journalArticle,2022,"Omari, Omar Al; Khalaf, Atika; Delaimy, Wael Al; Qadire, Mohammad Al; Khatatbeh, Moawiah M.; Thultheen, Imad",Perceptions of Challenges Affecting Research Ethics Committees? Members at Medical and Health Science Colleges in Omani and Jordanian Universities,Journal of Academic Ethics,10.1007/s10805-021-09410-8,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,227–241,2,20,,Publisher: Springer Verlag
9UI39RBR,journalArticle,2023,"Olson, Tom; Yue, Ming-Bao; Walsh, Eileen; Lewis, William","?When Will the University Do Something?? a U.S. Case Study of Familiar Structures, Unintended Consequences, and Racism",Journal of Academic Ethics,10.1007/s10805-022-09453-5,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,251–267,2,21,,Publisher: Springer Verlag
5BG8NK2Q,journalArticle,2023,"Drolet, Marie-Josée; Rose-Derouin, Eugénie; Leblanc, Julie-Claude; Ruest, Mélanie; Williams-Jones, Bryn","Ethical Issues in Research: Perceptions of Researchers, Research Ethics Board Members and Research Ethics Experts",Journal of Academic Ethics,10.1007/s10805-022-09455-3,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,269–292,2,21,,Publisher: Springer Verlag
GEEIDNRI,journalArticle,2023,"Shearer, Kirsty; Thomas, Matthew; Signal, Tania; Townsend, Ruth; Stepanov, Nikola",Undergraduate Ethics Education in Paramedicine in Australia,Journal of Academic Ethics,10.1007/s10805-022-09463-3,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,377–392,3,21,,
BKGA9GJ2,journalArticle,2023,"Oksanen, Markku; Kortetmäki, Teea",Right to Food and Geoengineering,Journal of Agricultural and Environmental Ethics,10.1007/s10806-023-09898-7,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,1–17,1,36,,Publisher: Springer Verlag
GM7CQX7A,journalArticle,2023,"Ögmundardóttir, Helga; Geirsdóttir, Ólöf Guḥný; Luciano, Eugenio; Ögmundarson, Ólafur",Veganism and its Challenges: The Case of Iceland,Journal of Agricultural and Environmental Ethics,10.1007/s10806-023-09902-0,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,1–20,1,36,,Publisher: Springer Verlag
ZR5F9B6Z,journalArticle,2022,"McCullough, Laurence B.",Robert Veatch?s Disrupted Dialogue and its Implications for Bioethics,Theoretical Medicine and Bioethics,10.1007/s11017-022-09576-1,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,221–233,4,43,,Publisher: Springer Verlag
9H2HW2JC,journalArticle,2021,"Gordijn, Bert; Have, Henk ten",Covid-19 and the Ethics of Human Challenge Trials,"Medicine, Health Care and Philosophy",10.1007/s11019-021-10001-y,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,1–2,1,24,,Publisher: Springer Verlag
JXLILHWD,journalArticle,2021,"Gerritse, Karl; Hartman, Laura A.; Bremmer, Marijke A.; Kreukels, Baudewijntje P. C.; Molewijk, Bert C.",Decision-Making Approaches in Transgender Healthcare: Conceptual Analysis and Ethical Implications,"Medicine, Health Care and Philosophy",10.1007/s11019-021-10023-6,2021,2023-11-06 14:05:12,2023-11-06 14:05:12,687–699,4,24,,Publisher: Springer Verlag
AS2QU3XE,journalArticle,2021,"Gómez-Vírseda, Carlos; Usanos, Rafael Amo",Relational Autonomy: Lessons From Covid-19 and Twentieth-Century Philosophy,"Medicine, Health Care and Philosophy",10.1007/s11019-021-10035-2,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,493–505,4,24,,Publisher: Springer Verlag
JLYMCN7P,journalArticle,2021,"Parviainen, Jaana; Rantala, Juho",Chatbot Breakthrough in the 2020S? An Ethical Reflection on the Trend of Automated Consultations in Health Care,"Medicine, Health Care and Philosophy",10.1007/s11019-021-10049-w,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,61–71,1,25,,Publisher: Springer Verlag
RE65WPQ8,journalArticle,2022,"Capasso, Marianna; Umbrello, Steven",Responsible Nudging for Social Good: New Healthcare Skills for Ai-Driven Digital Personal Assistants,"Medicine, Health Care and Philosophy",10.1007/s11019-021-10062-z,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,11–22,1,25,,Publisher: Springer Verlag
HF6LB26S,journalArticle,2022,"Müller, Regina; Klemmt, Malte; Ehni, Hans-Jörg; Henking, Tanja; Kuhnmünch, Angelina; Preiser, Christine; Koch, Roland; Ranisch, Robert","Ethical, Legal, and Social Aspects of Symptom Checker Applications: A Scoping Review","Medicine, Health Care and Philosophy",10.1007/s11019-022-10114-y,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,737–755,4,25,,Publisher: Springer Verlag
624AKNCL,journalArticle,2023,"Hartmann, Kris Vera; Primc, Nadia; Rubeis, Giovanni",Lost in Translation? Conceptions of Privacy and Independence in the Technical Development of Ai-Based Aal,"Medicine, Health Care and Philosophy",10.1007/s11019-022-10126-8,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,99–110,1,26,,
MITMBVIP,journalArticle,2023,"Green, Sara; Hillersdal, Line; Holt, Jette; Hoeyer, Klaus; Wadmann, Sarah",The Practical Ethics of Repurposing Health Data: How to Acknowledge Invisible Data Work and the Need for Prioritization,"Medicine, Health Care and Philosophy",10.1007/s11019-022-10128-6,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,119–132,1,26,,
NZRBV8V5,journalArticle,2023,"Klas, Katarzyna; Strzebonska, Karolina; Waligora, Marcin",Ethical Challenges of Clinical Trials with a Repurposed Drug in Outbreaks,"Medicine, Health Care and Philosophy",10.1007/s11019-023-10140-4,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,233–241,2,26,,Publisher: Springer Verlag
HVR7QVAE,journalArticle,2023,"Hu, Diehua; Primc, Nadia",Should Responsibility Be Used as a Tiebreaker in Allocation of Deceased Donor Organs for Patients Suffering From Alcohol-Related End-Stage Liver Disease?,"Medicine, Health Care and Philosophy",10.1007/s11019-023-10141-3,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,243–255,2,26,,Publisher: Springer Verlag
LDX36Z5R,journalArticle,2023,"Chan, Berman",Black-Box Assisted Medical Decisions: Ai Power Vs. Ethical Physician Care,"Medicine, Health Care and Philosophy",10.1007/s11019-023-10153-z,2023,2023-11-06 14:10:25,2023-11-06 14:10:25,285–292,3,26,,
LNQL5F3K,journalArticle,2023,"Hofmann, Bjørn",Temporal Uncertainty in Disease Diagnosis,"Medicine, Health Care and Philosophy",10.1007/s11019-023-10154-y,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,401–411,3,26,,
2PLCYM45,journalArticle,2021,"Mökander, Jakob; Floridi, Luciano",Ethics-Based Auditing to Develop Trustworthy Ai,Minds and Machines,10.1007/s11023-021-09557-8,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,323–327,2,31,,Publisher: Springer Verlag
2B8PHYQ8,journalArticle,2021,"Umbrello, Steven; Capasso, Marianna; Balistreri, Maurizio; Pirni, Alberto; Merenda, Federica",Value Sensitive Design to Achieve the Un Sdgs with Ai: A Case of Elderly Care Robots,Minds and Machines,10.1007/s11023-021-09561-y,2021,2023-11-06 14:05:09,2023-11-06 14:05:09,395–419,3,31,,Publisher: Springer Verlag
JHELAPWA,journalArticle,2021,"Morley, Jessica; Elhalal, Anat; Garcia, Francesca; Kinsey, Libby; Mökander, Jakob; Floridi, Luciano",Ethics as a Service: A Pragmatic Operationalisation of Ai Ethics,Minds and Machines,10.1007/s11023-021-09563-w,2021,2023-11-06 14:05:09,2023-11-06 14:05:09,239–256,2,31,,Publisher: Springer Verlag
T5UQNLC7,journalArticle,2021,"Maclure, Jocelyn","Ai, Explainability and Public Reason: The Argument From the Limitations of the Human Mind",Minds and Machines,10.1007/s11023-021-09570-x,2021,2023-11-06 14:05:10,2023-11-06 14:05:10,421–438,3,31,,Publisher: Springer Verlag
5BAIQRAK,journalArticle,2023,"Mökander, Jakob; Sheth, Margi; Watson, David S.; Floridi, Luciano","The Switch, the Ladder, and the Matrix: Models for Classifying Ai Systems",Minds and Machines,10.1007/s11023-022-09620-y,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,221–248,1,33,,Publisher: Springer Verlag
BD2JIMLG,journalArticle,2023,"McKay, Noah D.",Moral Knowledge and the Existence of God,International Journal for Philosophy of Religion,10.1007/s11153-023-09868-z,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,,1,94,,Publisher: Springer Verlag
L5JDDQ3W,journalArticle,2023,"Thomsen, Frej Klem",Three Lessons for and From Algorithmic Discrimination,Res Publica,10.1007/s11158-023-09579-2,2023,2023-11-06 14:10:28,2023-11-06 14:10:28,1–23,2,,,Publisher: Springer Verlag
CR5KQPIE,journalArticle,2023,"Mhlambi, Sábëlo; Tiribelli, Simona",Decolonizing Ai Ethics: Relational Autonomy as a Means to Counter Ai Harms,Topoi,10.1007/s11245-022-09874-2,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,867–880,3,42,,Publisher: Springer Verlag
NRJZNXRG,journalArticle,2023,"Liao, S. Matthew",Correction: Ethics of Ai and Health Care: Towards a Substantive Human Rights Framework,Topoi,10.1007/s11245-023-09926-1,2023,2023-11-06 14:10:24,2023-11-06 14:10:24,903–903,3,42,,Publisher: Springer Verlag
KNN5LTIZ,journalArticle,2023,"Deroy, Ophelia",The Ethics of Terminology: Can We Use Human Terms to Describe Ai?,Topoi,10.1007/s11245-023-09934-1,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,881–889,3,42,,Publisher: Springer Verlag
KTAS2LVR,journalArticle,2023,"Noonan, Harold","Fission, Self-Interest and Commonsense Ethics",Philosophia,10.1007/s11406-023-00611-6,2023,2023-11-06 14:10:27,2023-11-06 14:10:27,1509–1520,3,51,,Publisher: Springer Verlag
F9ZW54PH,journalArticle,2022,"Lorenzo, David; Esquerda, Montse; Palau, Francesc; Cambra, Francisco J.; Bioética, Grup Investigació en",Ethics and Genomic Editing Using the Crispr-Cas9 Technique: Challenges and Conflicts,NanoEthics,10.1007/s11569-022-00425-y,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,313–321,3,16,,Publisher: Springer Verlag
Z6C8ZTW7,journalArticle,2021,"Komesaroff, Paul A.; Obeidat, Ala S.",Clinical Ethics From the Islamic Perspective: A Qualitative Study Exploring the Views of Jordanian Doctors,Journal of Bioethical Inquiry,10.1007/s11673-021-10108-0,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,335–348,2,18,,Publisher: Springer Singapore
SXHCL53Q,journalArticle,2021,"Stokes, Felicia; Iskander, Renata",Human Rights and Bioethical Considerations of Global Nurse Migration,Journal of Bioethical Inquiry,10.1007/s11673-021-10110-6,2021,2023-11-06 14:05:13,2023-11-06 14:05:13,429–439,3,18,,Publisher: Springer Singapore
YZYUVDK4,journalArticle,2021,"Tian, Yi Jiao",The Ethical Unjustifications of Covid-19 Triage Committees,Journal of Bioethical Inquiry,10.1007/s11673-021-10132-0,2021,2023-11-06 14:05:11,2023-11-06 14:05:11,621–628,4,18,,Publisher: Springer Singapore
82RI2XF6,journalArticle,2022,"Irwin, Mark A.",The Thailand Cave Rescue: General Anaesthesia in Unique Circumstances Presents Ethical Challenges for the Rescue Team,Journal of Bioethical Inquiry,10.1007/s11673-022-10168-w,2022,2023-11-06 14:09:48,2023-11-06 14:09:48,265–271,2,19,,Publisher: Springer Nature Singapore
GAW365CU,journalArticle,2022,"Johnston, Carolyn",Ethical Design and Use of Robotic Care of the Elderly,Journal of Bioethical Inquiry,10.1007/s11673-022-10181-z,2022,2023-11-06 14:09:50,2023-11-06 14:09:50,11–14,1,19,,Publisher: Springer Nature Singapore
6TFUV9S5,journalArticle,2022,"Wienmeister, Annett",Rereading Habermas in Times of Crispr-Cas: A Critique of and an Alternative to the Instrumentalist Interpretation of the Human Nature Argument,Journal of Bioethical Inquiry,10.1007/s11673-022-10206-7,2022,2023-11-06 14:09:49,2023-11-06 14:09:49,545–556,4,19,,Publisher: Springer Nature Singapore
6VRPHBJ8,journalArticle,2023,"Pennestrì, Federico; Villa, Giulia; Giannetta, Noemi; Sala, Roberta; Manara, Duilio Fiorenzo; Mordacci, Roberto",Training Ethical Competence in a World Growing Old: A Multimethod Ethical Round in Hospital and Residential Care Settings,Journal of Bioethical Inquiry,10.1007/s11673-023-10236-9,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,279–294,2,20,,Publisher: Springer Nature Singapore
GECDABXD,journalArticle,2023,"Pérez-Blanco, Alicia; Seoane, José-Antonio; Pallás, Teresa Aldabo; Nieto-Moro, Montserrat; Calonge, Rocío Nú nez; Fuente, Alfonso de la; Martin, Dominique E.",Uterus Transplantation as a Surgical Innovation,Journal of Bioethical Inquiry,10.1007/s11673-023-10272-5,2023,2023-11-06 14:10:26,2023-11-06 14:10:26,367–378,3,20,,Publisher: Springer Nature Singapore
