,Unnamed: 0,Title,Publication Title,Volume,Issue,DOI,Authors,Publication Year,URL,Type,Abstract,Keywords,Date,Date Added,Date Modified,Pages,Extra,Key,Eligibility_Abstract_Score,Eligibility_Title_Score,Eligibility_Score
212,212,"Ethics, Information Manipulation and Cyber Security in Social Media",Akademik \.Incelemeler Dergisi,16.0,2,10.17550/akademikincelemeler.958167,"Tekke, Aynur; Lale, Aybala",2021.0,http://dergipark.org.tr/tr/doi/10.17550/akademikincelemeler.958167,journalArticle,"Bu çalışmanın amacı, kitle iletişim araçları ile sosyal medyada üretilen ve akışa dahil edilen bilgileri dijital etik ve siber güvenlik stratejileri bağlamında analiz etmektir. Dijital etik ilkeleri, bireylerin yaşam mahremiyetini göz önünde bulunduran normları kapsamaktadır. Siber uzay, bilgisayar ve bilgisayar ağlarına ilişkin bir kavram olmanın yanı sıra insan eliyle üretilen faaliyetler bütününü de içerdiği için, siber uzayda manipülasyon teknikleri önemli bir siber tehdit olarak kullanıcıların karşısına çıkmaktadır. Siber tehditlerle mücadele etmek için ise dijital etik kurallarının geliştirilmesi önem arz etmektedir. Dijital etik kurallarının ihlal edilmesi sonucunda yanlış ve yalan bilginin oluşmasıyla birlikte bireylerin yanlış bilgilendirilmesi söz konusu olmaktadır. Çalışmada, öncelikle bireyleri “aynı olma” paydasında buluşturma amacı güden sosyal medya, Adorno ve Horkheimer’ın kültür endüstrisi kavramı kapsamında değerlendirilmiştir. Bu doğrultuda, manipülatif nitelik taşıyan içerikler, dijital etik ilkeleri bağlamında analiz edilmiştir. Daha sonra, genelde siber uzayda karşılaşılan sosyal medya tehditleri ve özelde ise bilgi manipülasyonu devletlerin uyguladığı siber güvenlik stratejileri bağlamında karşılaştırılmıştır. Netice olarak, bilginin dijital etik ilkelerinden uzaklaştıkça manipülatif niteliğinin arttığı görülmüştür. Bu nedenle siber uzayın tüm aktörlerinin siber etik kurallarının geliştirilmesi ve uygulanabilmesi için etkin olmaları gerektiği tespit edilmiştir.           ,              The aim of this study is to analyze the information in the social media which is being produced and included into the stream by mass media in the context of digital ethics and cyber security. The principles of digital ethics includes norms that takes individual’s privacy of life into consideration. In addition to being a concept related to cyberspace, computer, and computer networks, it also includes the whole human-made activities, for this reason manipulation techniques in cyberspace appear as an important cyber threat to users. As it comes to the purpose of coping with cyber threats the development of digital etic rules is essential. As a result of the violation of digital etic rules, wrong and false information is formed and individuals are misinformed. In the study, social media, which aims to bring individuals together on the basis of ""being the same"", has been evaluated within the scope of the culture industry concept of Adorno and Horkheimer. In this direction, content with a manipulative nature has been analyzed in the context of digital ethical principles. Then, social media threats encountered in cyberspace in general and information manipulation, in particular, are compared in the context of cybersecurity strategies implemented by states. As a result, it has been observed that the manipulative nature of information increases as it moves away from the principles of digital ethics. For this reason, it has been determined that all actors of cyberspace must be effective in order to develop and apply cyber ethics rules.",,2021.0,2023-11-06 14:05:12,2023-11-06 14:05:12,44–62,,DQ9CQNH3,0.0532150776053215,0.2222222222222222,0.0568064124259153
213,213,Moral Machines,International Journal of Applied Philosophy,36.0,1,10.5840/ijap2023220180,"Stockman, Caroline; Vieira, Paulo",2022.0,http://www.pdcnet.org/oom/service?url_ver=Z39.88-2004&rft_val_fmt=&rft.imuse_id=ijap_2022_0036_0001_0097_0112&svc_id=info:www.pdcnet.org/collection,journalArticle,"Misinformation, disinformation, or fake news pose a new societal challenge. Through Kantian philosophy, we postulate this as an ethical challenge, one driven by social forces that shape social media’s use towards unethical knowledge production. However, automated or intelligent technologies can also be a solution in acting as a polygraph on social media platforms. We propose such technology could be ethical-by-design if we bring moral philosophy into a software architecture. Kant’s philosophical formalism is well-aligned with computing logic, especially blockchain applications. However, we must also remain highly vigilant to the conceptual complexities, the existing critiques on Kantian ethics and deontology, and the general approach of imbuing moral thinking into a machine-especially if based on only one, rather hard-lined philosophy. While the principled nature of Kant’s propositions make for a suitable architecture, it poses in itself critical ethical concerns and considerations.",,2022.0,2023-11-06 14:09:51,2023-11-06 14:09:51,97–112,,2GSBGWTT,0.0575539568345323,0.0,0.0567569683125902
214,214,The Ethics of Humanitarian Innovation: Mapping Values Statements and Engaging with Value-Sensitive Design,Canadian Journal of Bioethics / Revue canadienne de bioéthique,6.0,2,10.7202/1101123ar,"Brahimi, Lilia; Krishnaraj, Gautham; Pringle, John; Schwartz, Lisa; O?Mathúna, Dónal; Hunt, Matthew",2023.0,http://id.erudit.org/iderudit/1101123ar,journalArticle,"The humanitarian sector continually faces organizational and operational challenges to respond to the needs of populations affected by war, disaster, displacement, and health emergencies. With the goal of improving the effectiveness and efficiency of response efforts, humanitarian innovation initiatives seek to develop, test, and scale a variety of novel and adapted practices, products, and systems. The innovation process raises important ethical considerations, such as appropriately engaging crisis-affected populations in defining problems and identifying potential solutions, mitigating risks, ensuring accountability, sharing benefits fairly, and managing expectations. This paper aims to contribute to knowledge and practice regarding humanitarian innovation ethics and presents two components related to a value-sensitive approach to humanitarian innovation. First is a mapping of how ethical concepts are mobilized in values statements that have been produced by a diverse set of organizations involved in humanitarian innovation. Analyzing these documents, we identified six primary values (do-no-harm, autonomy, justice, accountability, sustainability, and inclusivity) around which we grouped 12 secondary values and 10 associated concepts. Second are two proposed activities that teams engaged in humanitarian innovation can employ to foreground values as they develop and refine their project’s design, and to anticipate and plan for challenges in enacting these values across the phases of their project. A deliberate and tangible approach to engaging with values within humanitarian innovation design can help to ground humanitarian innovation in ethical commitments by increasing shared understanding amongst team members, promoting attentiveness to values across the stages of innovation, and fostering capacities to anticipate and respond to ethically challenging situations.
",,2023.0,2023-11-06 14:10:27,2023-11-06 14:10:27,1–10,"Publisher: Programmes de bioéthique, École de santé publique de l'Université de Montréal",4ZC885HY,0.0513833992094861,0.1538461538461538,0.0567546369712685
215,215,Perspectives on Digital Twins and the (Im)Possibilities of Control,Journal of Medical Ethics,47.0,6,10.1136/medethics-2021-107460,"Tretter, Max",2021.0,https://jme.bmj.com/lookup/doi/10.1136/medethics-2021-107460,journalArticle,"In his contribution, ‘Represent me: please! Towards an ethics of digital twins in medicine’1, Braun shows that there is a fundamental ambivalence inherent in (the interaction with) digital twins: they can either open up new freedoms for the simulated persons, or, conversely, endanger and restrict their freedom. To prevent digital twins from restricting people’s freedom, Braun suggests a strong focus on control.Braun’s focus on control is insufficient, I will argue, because his idea of control works only retroactively: it can only react to restrictions of freedom that have already occurred, but it cannot prevent them, nor can it restore any lost freedom. Control is therefore insufficient to defend people’s freedom. To prove my claim, I will first use an everyday example to illustrate the fundamental ambivalence inherent in digital twins. Second, I will show that digital twins endanger people’s freedom in a hermeneutic way. Finally, I will demonstrate why controllability cannot prevent this hermeneutic endangerment.I understand digital twins, like Braun, as simulation of a person, as their dynamic and precise effigy. Simulated twins use machine-learning and artificial intelligence capabilities to make predictive analyses about the simulated person and the future development of her health.Imagine: You are eating dinner. Meanwhile, your partner lectures you about the calorie density and nutrient composition of your food, warns you that your portion size exceeds your daily calorie requirement by x calories. It calculates how your dinner will negatively impact your body mass index (BMI) and physical fitness, and predicts what the consequences will be for your overall health. Based on these data and predictions, it creates an individualised diet plan for you—and at the same time shows you by how much you could improve your vital values by sticking to that plan.This example helps to illustrate the fundamental … ",,2021.0,2023-11-06 14:05:11,2023-11-06 14:05:11,410–411,,8ZMZCA3W,0.0506756756756756,0.2222222222222222,0.0563282328759113
216,216,What?s Wrong with Automated Influence,Canadian Journal of Philosophy,52.0,1,10.1017/can.2021.23,"Benn, Claire; Lazar, Seth",2022.0,https://www.cambridge.org/core/product/identifier/S0045509121000230/type/journal_article,journalArticle,"Automated Influence               is the use of Artificial Intelligence (AI) to collect, integrate, and analyse people’s data in order to deliver targeted interventions that shape their behaviour. We consider three central objections against Automated Influence, focusing on privacy, exploitation, and manipulation, showing in each case how a structural version of that objection has more purchase than its interactional counterpart. By rejecting the interactional focus of “AI Ethics” in favour of a more structural,               political               philosophy of AI, we show that the real problem with Automated Influence is the crisis of legitimacy that it precipitates.",,2022.0,2023-11-06 14:09:49,2023-11-06 14:09:49,125–148,,WHIY96NE,0.0592592592592592,0.0,0.0561926961926962
217,217,Ethics of Generative Ai,Journal of Medical Ethics,49.0,2,10.1136/jme-2023-108909,"Zohny, Hazem; McMillan, John; King, Mike",2023.0,https://jme.bmj.com/lookup/doi/10.1136/jme-2023-108909,journalArticle,"Artificial intelligence (AI) and its introduction into clinical pathways presents an array of ethical issues that are being discussed in the JME.1–7 The development of AI technologies that can produce text that will pass plagiarism detectors8 and are capable of appearing to be written by a human author9 present new issues for medical ethics.One set of worries concerns authorship and whether it will now be possible to know that an author or student in fact produced submitted work. That seems likely to be a general worry for secondary and higher education, as well as for all academic journals. Thus far generative AI chatbots do not seem to be able to produce a fully referenced and well-argued ethics article, but they probably could generate a blog or student essay that would be hard to detect after very minor edits. Many schools and universities have moved to online forms of assessment, and it seems likely that generative AI might cast doubt on the integrity of them and we might see a reversion to handwritten examinations as a solution.As well as these immediate and perhaps obvious ethical concerns, generative AI highlights conceptual challenges that pose more profound ethical questions. JME is committed to publishing high-quality articles that further the ethical analysis of an issue within healthcare. Some of the content that the journal publishes reports empirical findings. An article that, for example, describes qualitative findings and then develops an analysis of some normative issues could not be solely authored by generative AI: it cannot do qualitative research. However, generative AI can find publicly available sources and produce ethical arguments and syllogisms. What does that imply about the nature of ethical analysis? If ethical analysis, fundamentally, involves assembling, organising and evaluating words, then perhaps generative AI could replace ethicists. At present, generative AI cannot produce the nuance, depth or originality of a quality ethics article, but it may be a matter of time before they pass a medical ethics version of the Turing test.While those who rely on more analytic approaches to ethics might view this as an ethical apocalypse, there are more subtler ways in which generative AI might be used in authorship that are more positive.For instance, if you experiment with ChatGPT9 for a while, you might find that when you know what you want to say in a paragraph or subsection, you can prompt it to form the argument you want to make and it will generate a fairly well-drafted paragraph. For authors and for postgraduate students, this might be useful for ‘throat clearing’ sections which are just laying the terrain for the reader before proceeding.AI chatbots might also play a helpful devil’s advocate: once you make a point in a paragraph, you can ask it to generate a rebuttal. If you experiment with ChatGPT you might find that it can be helpful in that not only does it generate obvious counters, but it often raises things that you might not have immediately thought of. So perhaps generative AI has the potential to pose questions like those that might be raised at a seminar while a paper or book is being refined.Much of the work involved in writing good, innovative and original ethical analysis involves wrestling with high level ideas. If generative AI can aid authors in drafting articles then perhaps they save intellectual effort that could be directed toward the ‘big picture’?Many publishers, including the BMJ, are committed to encouraging authors from the Global South to write for journals where the authorship has been primarily from the Global North. Publishing in journals such as the JME can be more difficult when English is not an author’s first language. Because of the speed at which generative AI can present an author’s ideas in what is close to idiomatic English, they have the potential to significantly open up authorship, especially for humanities style journals like the JME. Journal and copy editors might also save time and effort when correcting articles.These potential benefits will no doubt come with trade-offs. For instance, those who struggle to articulate a point in writing may find that to be part of a process that leads to a new insight. Perhaps generative AI runs the risk of making that part of the writing process too easy and lead to missing out on opportunities for insight. While that seems like a valid worry, it might be that this is analogous to the changes in writing that resulted from journals being readily available online. Those of us who are old enough to recall writing before online publishing will have spent time trudging between library stacks and searching hard copies of journals to find a paper and stumbling across other papers and journals, which may have led to new ideas. Complete reliance on online databases has probably reduced those moments but the trade-off clearly still favours their use.Universities, publishers and journals are likely to be exercised about what this will mean for authorship. How can we know whether work was created by the author or by generative AI? While understandable, these worries might be overstated given what they can do at present. While they might find some publicly available sources to support claims, at present they cannot adequately cite, and the quality of the content they produce is wholly dependent on you asking the right questions or having the right ideas. At present, they can be seen as a very sophisticated thesaurus and we do not worry about authors using those.Perhaps the biggest concern is that some predatory journals may feed off the speed by which low-quality manuscripts can now be generated with AI chatbots, and use the phenomenon to publish huge numbers of mostly useless or misleading ethical analyses. This could flood the journal market and undermine trust in research publications. This may be curbed by introducing the use of AI output detectors, though it may also encourage greater (and much needed) scepticism towards publications, with readers and news writers paying greater attention to where the paper they are reporting on was published, and what the publisher’s standards are.Editorially, journals need to and will continue to be concerned with authorship, but our main focus is on the quality and originality of ideas. It seems likely that generative AI is here to stay and will develop, so journals will need to find ways of figuring out how to work with them.Not applicable.",,2023.0,2023-11-06 14:10:24,2023-11-06 14:10:24,79–80,,T2J52ECN,0.0537229029217719,0.75,0.0561779655053683
218,218,Toward Accountable Human-Centered Ai: Rationale and Promising Directions,"Journal of Information, Communication and Ethics in Society",20.0,2,10.1108/jices-06-2021-0059,"Qadir, Junaid; Islam, Mohammad Qamar; Al-Fuqaha, Ala",2022.0,https://www.emerald.com/insight/content/doi/10.1108/JICES-06-2021-0059/full/html,journalArticle,"Purpose               Along with the various beneficial uses of artificial intelligence (AI), there are various unsavory concomitants including the inscrutability of AI tools (and the opaqueness of their mechanisms), the fragility of AI models under adversarial settings, the vulnerability of AI models to bias throughout their pipeline, the high planetary cost of running large AI models and the emergence of exploitative surveillance capitalism-based economic logic built on AI technology. This study aims to document these harms of AI technology and study how these technologies and their developers and users can be made more accountable.                                         Design/methodology/approach               Due to the nature of the problem, a holistic, multi-pronged approach is required to understand and counter these potential harms. This paper identifies the rationale for urgently focusing on human-centered AI and provide an outlook of promising directions including technical proposals.                                         Findings               AI has the potential to benefit the entire society, but there remains an increased risk for vulnerable segments of society. This paper provides a general survey of the various approaches proposed in the literature to make AI technology more accountable. This paper reports that the development of ethical accountable AI design requires the confluence and collaboration of many fields (ethical, philosophical, legal, political and technical) and that lack of diversity is a problem plaguing the state of the art in AI.                                         Originality/value               This paper provides a timely synthesis of the various technosocial proposals in the literature spanning technical areas such as interpretable and explainable AI; algorithmic auditability; as well as policy-making challenges and efforts that can operationalize ethical AI and help in making AI accountable. This paper also identifies and shares promising future directions of research.",,2022.0,2023-11-06 14:09:50,2023-11-06 14:09:50,329–342,,J4UP9GSF,0.0535714285714285,0.125,0.0559961608405738
219,219,Bridging the Gap: Ethical Considerations of Providing Psychological Assessment Results in Research Studies,Ethics and Behavior,31.0,6,10.1080/10508422.2020.1799793,"Kirsch, Alexandra C.; Zaccariello, Michael J.; McCormick, Jennifer B.; Sharp, Richard R.; Flick, Randall P.; Warner, David O.",2021.0,https://www.tandfonline.com/doi/full/10.1080/10508422.2020.1799793,journalArticle,"There is limited guidance about whether and how to provide psychological assessment results to research participants. This paper considers several ethical challenges associated with offering individual research results in psychological assessment research.Additionally, the process used to return individual results within a study examining neurodevelopmental effects of anesthesia exposure in children and adolescents is described. Almost all participants requested to know if results were concerning; however, only around a third of those with concerning findings sought additional feedback. Ongoing research and guidance are necessary to establish evidence-based practices and manage challenges that may emerge when disclosing such results.",,2021.0,2023-11-06 14:05:13,2023-11-06 14:05:13,381–394,Publisher: Routledge,YJXJFCQI,0.0309278350515463,0.2307692307692307,0.0558785864603503
220,220,Language Matters: The ?Digital Twin? Metaphor in Health and Medicine,Journal of Medical Ethics,47.0,6,10.1136/medethics-2021-107517,"Lupton, Deborah",2021.0,https://jme.bmj.com/lookup/doi/10.1136/medethics-2021-107517,journalArticle,"In his Feature Article ‘Represent me: please: Towards an ethics of digital twins in medicine’1, Mattias Braun considers several important bioethical issues in relation to the use of digital twin simulations in health and medical contexts. He focuses on the ways these simulations are used or are proposed to be deployed in these domains, including to what extent they are a ‘true’ or ‘real’ representation of human bodies. In this response, I want to take a step back and delve into the metaphor of the ‘digital twin’. I consider the implications of using this metaphor in the context of medical care and how this choice of language participates in what science and technology scholars term the ‘sociomaterial imaginaries’ that are used to support and promote novel technologies.2
Language is important. It matters. The choice of language is both symbolic and persuasive. It intervenes in political and policy debates and research and healthcare funding decisions.2 It has material effects and affects: to some of which Braun has gestured in his piece. The … ",,2021.0,2023-11-06 14:05:11,2023-11-06 14:05:11,409–409,,5VP2DYDC,0.0465116279069767,0.2,0.0557726831885433
221,221,Inherited Scepticism and Neo-Communist Csr-Washing: Evidence From a Post-Communist Society,Journal of Business Ethics,174.0,4,10.1007/s10551-021-04929-7,"Koleva, Petya; Meadows, Maureen",2021.0,https://link.springer.com/10.1007/s10551-021-04929-7,journalArticle,"The sizeable theoretical and empirical literature on corporate social responsibility (CSR) and business ethics in Western, developed economies indicates that the topic has attracted significant interest from academics and practitioners. There is, however, less evidence of the practice of CSR and business ethics in non-Western, transition economies, as insufficient attention is paid to the contextual specifications and underlying processes that may lead to different versions of CSR. Therefore, this paper examines the practice and sense-making of CSR and business ethics from the perspective of the fertile and under researched post-communist context of Central and Eastern Europe (CEE), to join the growing academic debate about the impact of cultural and historical traditions on the practice and sense-making of CSR and business ethics in non-Western contexts. The study adopts a particular focus on the post-communist and under researched context of Bulgaria where CSR is still a relatively new phenomenon. By following an exploratory research design and by collecting qualitative data from 34 executives employed by public and private sector organisations in Bulgaria, the study finds that the local business environment is composed of a complex mix of various institutionalised pressures and challenges that predispose organisations to adopt a particular approach to CSR, ethical misconduct and CSR-washing. Apart from the significant contributions related to the practice, understanding and contextualisation of CSR in non-Western countries, the study also identifies challenges of business ethics in transition economies and adds depth to the emerging literature on CSR-washing by proposing a model for neo-communist CSR-washing. The study also offers contributions for practitioners and policy-makers.",,2021.0,2023-11-06 14:05:11,2023-11-06 14:05:11,783–804,Publisher: Springer Verlag,VS35GEXZ,0.0583657587548638,0.0,0.0556068730994343
222,222,Ethics of the Algorithmic Prediction of Goal of Care Preferences: From Theory to Practice,Journal of Medical Ethics,49.0,3,10.1136/jme-2022-108371,"Ferrario, Andrea; Gloeckler, Sophie; Biller-Andorno, Nikola",2023.0,https://jme.bmj.com/lookup/doi/10.1136/jme-2022-108371,journalArticle,"Artificial intelligence (AI) systems are quickly gaining ground in healthcare and clinical decision-making. However, it is still unclear in what way AI can or should support decision-making that is based on incapacitated patients’ values and goals of care, which often requires input from clinicians and loved ones. Although the use of algorithms to predict patients’ most likely preferred treatment has been discussed in the medical ethics literature, no example has been realised in clinical practice. This is due, arguably, to the lack of a structured approach to the epistemological, ethical and pragmatic challenges arising from the design and use of such algorithms. The present paper offers a new perspective on the problem by suggesting that preference predicting AIs be viewed as sociotechnical systems with distinctive life-cycles. We explore how both known and novel challenges map onto the different stages of development, highlighting interdisciplinary strategies for their resolution.",,2023.0,2023-11-06 14:10:26,2023-11-06 14:10:26,165–174,,WB6GHTG9,0.0476190476190476,0.1428571428571428,0.0554168309458097
223,223,In This Together: Navigating Ethical Challenges Posed by Family Clustering During the Covid-19 Pandemic,Hastings Center Report,51.0,2,10.1002/hast.1241,"Buren, Nicole R. Van; Weber, Elijah; Bliton, Mark J.; Cunningham, Thomas V.",2021.0,https://onlinelibrary.wiley.com/doi/10.1002/hast.1241,journalArticle,"Harrowing stories reported in the media describe Covid‐19 ravaging through families. This essay reports professional experiences of this phenomenon,               family clustering,               as encountered during the pandemic's spread across Southern California. We identify three ethical challenges following from it: Family clustering impedes shared decision‐making by reducing available surrogate decision‐makers for incapacitated patients, increases the emotional burdens of surrogate decision‐makers, and exacerbates health disparities for and the suffering of people of color at increased likelihood of experiencing family clustering. We propose that, in response to these challenges, efforts in advance care planning be expanded, emotional support offered to surrogates and family members be increased, more robust state guidance be issued on ethical decision‐making for unrepresented patients, ethics consultation be increased in the setting of conflict following from family clustering dynamics, and health care professionals pay more attention to systemic and personal racial biases and inequities that affect patient care and the surrogate experience               .",,2021.0,2023-11-06 14:05:10,2023-11-06 14:05:10,16–21,,PUF5FV7I,0.0412371134020618,0.2142857142857142,0.0551079351071328
224,224,The Impact of Islamic Spirituality on Job Satisfaction and Organisational Commitment: Exploring Mediation and Moderation Impact,Journal of Business Ethics,181.0,4,10.1007/s10551-021-04940-y,"Asutay, Mehmet; Buana, Greget Kalla; Avdukic, Alija",2022.0,https://link.springer.com/10.1007/s10551-021-04940-y,journalArticle,"Research into spirituality and its impact on the work environment has been bourgeoning. In an attempt to explore the role of Islamic spirituality in the workplace, this study examines the influence of Islamic spirituality on job satisfaction and organisational commitment through work ethics. Data are obtained by an online Likert-scaled questionnaire survey based on one thousand Muslim employees from various economic sectors in Indonesia and analysed through structural equation modelling (SEM). The findings demonstrate that Islamic spirituality positively influences job satisfaction and organisational commitment as two dimensions of work attitudes and that work ethics mediate that influence. There is also evidence that job satisfaction positively influences organisational commitment, but work ethics does not moderate that influence. The findings related to the role of work ethics, which mediates the effect of Islamic spirituality on job satisfaction and organisational commitment, can be considered the contribution of this study.",,2022.0,2023-11-06 14:09:49,2023-11-06 14:09:49,913–932,Publisher: Springer Verlag,XW9YECC5,0.0616438356164383,0.0,0.0549525816649104
225,225,Immune Moral Models? Pro-Social Rule Breaking as a Moral Enhancement Approach for Ethical Ai,AI and Society,38.0,2,10.1007/s00146-022-01478-z,"Ramanayake, Rajitha; Wicke, Philipp; Nallur, Vivek",2023.0,https://link.springer.com/10.1007/s00146-022-01478-z,journalArticle,"We are moving towards a future where Artificial Intelligence (AI) based agents make many decisions on behalf of humans. From healthcare decision-making to social media censoring, these agents face problems, and make decisions with ethical and societal implications. Ethical behaviour is a critical characteristic that we would like in a human-centric AI. A common observation in human-centric industries, like the service industry and healthcare, is that their professionals tend to break rules, if necessary, for pro-social reasons. This behaviour among humans is defined as pro-social rule breaking. To make AI agents more human-centric, we argue that there is a need for a mechanism that helps AI agents identify               when               to break rules set by their designers. To understand               when               AI agents need to break rules, we examine the conditions under which humans break rules for pro-social reasons. In this paper, we present a study that introduces a ‘               vaccination strategy dilemma’               to human participants and analyzes their response. In this dilemma               ,               one needs to decide whether they would distribute COVID-19 vaccines               only               to members of a high-risk group (follow the enforced rule) or, in selected cases, administer the vaccine to a few social influencers (break the rule), which might yield an overall greater benefit to society. The results of the empirical study suggest a relationship between stakeholder utilities and pro-social rule breaking (PSRB), which neither deontological nor utilitarian ethics completely explain. Finally, the paper discusses the design characteristics of an ethical agent capable of PSRB and the future research directions on PSRB in the AI realm. We hope that this will inform the design of future AI agents, and their decision-making behaviour.",,2023.0,2023-11-06 14:10:25,2023-11-06 14:10:25,801–813,,DIJ7FMDE,0.0435835351089588,0.2857142857142857,0.0547048676380102
226,226,"Data, Disability and Research on the Dead",The New Bioethics,27.0,4,10.1080/20502877.2021.2004753,"Stammers, Trevor",2021.0,https://www.tandfonline.com/doi/full/10.1080/20502877.2021.2004753,journalArticle,"One of the insights gained from editing a journal is to see early trends in the research topics of submissions. The ethics of data management in healthcare is an issue on which we have published a number of papers over the past decade. It seems like only yesterday we commissioned a themed issue of The New Bioethics on personalized medicine, much of it concerned with data ownership and sharing (e.g. Montgomery Citation2017, Lawler and Maughan Citation2017), but in fact that was five years ago. Much has happened since then and almost a half of this issue’s content is devoted to various aspects of data management in bioethics.

In his review article, Althobaiti considers a broad sweep of the roles of big data in personalized healthcare and the ethical challenges associated with its use. He covers public health surveillance, its implications, and the challenges of ‘next generation’ technologies, including robotics and 3D printing and he gives his recommendations on how patients privacy can be protected in personalized healthcare in future. Karabekmez focuses particularly on data ethics and genomics. He examines the complexities of anonymization of data and enhancing security whilst at the same time allowing individuals access to their own data and sharing data access with third parties. As he neatly puts it, ‘ … each new technology comes with its own backdoor, with digital piracy developing at the same pace'. After consideration of data use in synthetic biology, biomedical devices and genetic surveillance, he concludes by looking at some related ethical dilemmas arising from the use of AI in association with ‘big data'. He highlights that ‘AI is just a tool like a stethoscope.’ It enables us to do things we could not do without the tool but accountability for decisions made on the basis of its use, remains with the physician.

The other papers in this issue explore important advances at both ends of life. As the abortion debate in the US becomes increasingly strident at the time of writing, yet remaining essentially a ‘dialogue of the deaf,’ Tunc’s paper on fetal surgery is timely. She explores the way in which the specialty has been politicized in that debate in the US. However her primary aim is to ‘open a new space for active debate concerning fetal surgery in terms of how it medicalizes pregnancy, pathologizes diversity, contributes to the valuation of life, and emphasizes “perfect babies” at any cost.’

Rosenzweig and her colleagues in their paper, demonstrate how human tissue is such a vital resource in cancer research. They outline their development of an autopsy tissue donation programme at the Hillman Cancer Centre, University of Pittsburg, capitalizing on oncology nursing’s multidisciplinary knowledge base and scope in its planning and implementation. They explain the importance of tissue procurement autopsies for their research into breast cancer and consider the ethical dilemmas involved, including obtaining consent in such sensitive circumstances for patients and clinical staff alike. An accompanying, fictitious case study helpfully brings the human element to the fore.

For this final issue of 2021, there is twice the usual number of book reviews on a variety of topics from the phenomenology of addiction to the history of medical ethics in the UK, in order to give varied ideas for reading over the season’s celebrations and New Year holidays. Three themed issues are in the pipeline already for 2022–2023, more of which in the next issue.",,2021.0,2023-11-06 14:05:13,2023-11-06 14:05:13,293–294,,6TQRBR99,0.0536672629695885,0.1428571428571428,0.0546973432725152
227,227,Seeing the Invisible,Journal of Clinical Ethics,33.0,2,10.1086/jce2022332081,"Howe, Edmund G.",2022.0,https://www.journals.uchicago.edu/doi/10.1086/JCE2022332081,journalArticle,"This article focuses on three different ways that we may demean people by seeing them as less than they are, and describes ways we may best avoid doing this. More specifically, I explain how we may not see the physical and emotional issues that plague patients and others. This may be because they choose not to disclose their difficulties to us. We may also err when we see only one aspect of who and how others are. These challenges pose ethical quandaries that involve equity, improved communication with patients, and subjecting ethical principles to empirical study before we adopt them. I explore the means to do these.",,2022.0,2023-11-06 14:09:50,2023-11-06 14:09:50,81–91,Publisher: University of Chicago Press,9VTYUXAW,0.0560747663551401,0.0,0.0543360139100195
228,228,Ethical Issues Raised by Uterus Transplantation: A Report From the People's Republic of China,Developing World Bioethics,23.0,1,10.1111/dewb.12346,"Gao, Yiqi; Xue, Tao; Chen, Biliang; Yang, Hong; Wei, Li",2022.0,https://onlinelibrary.wiley.com/doi/10.1111/dewb.12346,journalArticle,"The recent advances in assisted reproductive technology, such as hormonal stimulation, IVF, and intracytoplasmic sperm injection (ICSI), have made it possible to circumvent many causes of male and female factor infertility. However, uterine infertility is still considered an ‘‘unconditionally infertile’’ condition. Owing to the continued advances in organ transplantation, microvascular anastomosis techniques, and immunosuppressive medicine, the transplantation of organs is no longer restricted to the ones necessary for continued life. Quality‐of‐life enhancing types of transplantation, such as uterine transplantation, in recent years, have also entered the clinical arena. This undoubtedly brings new hope to such women, but also creates ethical challenges. Selection of the donor, the impact on the recipient and offspring, as well as challenges to moral and social norms are issues that cannot be ignored. In the present review, the ethical issues of transplantation of the uterus will be discussed in light of recent progress in the procedure.",,2022.0,2023-11-06 14:09:51,2023-11-06 14:09:51,34–40,,5GLDWVF6,0.04,0.2142857142857142,0.0541312741312741
229,229,Justifying the More Restrictive Alternative: Ethical Justifications for One Health Amr Policies Rely on Empirical Evidence,Public Health Ethics,16.0,1,10.1093/phe/phac025,"Johnson, Tess; Matlock, William",2023.0,https://academic.oup.com/phe/article/16/1/22/6809044,journalArticle,"Global consumption of antibiotics has accelerated the evolution of bacterial antimicrobial resistance. Yet, the risks from increasing bacterial antimicrobial resistance are not restricted to human populations: transmission of antimicrobial resistant bacteria occurs between humans, farms, the environment and other reservoirs. Policies that take a ‘One Health’ approach deal with this cross-reservoir spread, but are often more restrictive concerning human actions than policies that focus on a single reservoir. As such, the burden of justification lies with these more restrictive policies. We argue that an ethical justification for preferring One Health policies over less restrictive alternatives relies on empirical evidence as well as theory. The ethical justification for these policies is based on two arguments: (i) comparatively greater effectiveness, and (ii) comparatively better tracking of moral responsibility. Yet the empirical assumptions on which these claims rest are limited by existing empirical knowledge. Using livestock farming as an example, we suggest that scientific research into characterising antimicrobial resistance and linking practices to outcomes ought to be guided (at least in part) by the imperative to supply the context-specific data needed to ethically justify preferring a One Health policy over less restrictive alternatives.",,2023.0,2023-11-06 14:10:28,2023-11-06 14:10:28,22–34,,NFXYG6F9,0.0421052631578947,0.1875,0.0540020826714674
